Country,Project,Expedition,Location,Date,KnollID,First Observer.x,Second Observer.x,meta_to_deployment_id,First Observer.y,Second Observer.y,Knoll,Time Start,Time End,Notes,Observer,Species,Amount,Length,Confidence,Latitude,Longitude
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Pterois miles,1,22,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Pterois miles,1,23,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Apogon fleurieu,400,3.5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Apogon fleurieu,150,3,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Apogon fleurieu,200,3,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Apogon fleurieu,5,5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Apogon cyanosoma,300,3,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Apogon cyanosoma,200,3,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Apogon cyanosoma,3,5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Apogon cyanosoma,200,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Cheilodipterus novemstriatus,2,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Cheilodipterus novemstriatus,5,5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Sargocentron diadema,25,18,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Pseudochromis springeri,4,5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Pseudochromis springeri,2,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Chromis flavaxilla,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Amanses scopas,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Pseudochromis fridmani,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Pseudanthias squamipinnis,10,8,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Pseudanthias squamipinnis,10,6,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Pseudanthias squamipinnis,2,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Thalassoma rueppellii,1,5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Thalassoma rueppellii,1,2,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Neopomacentrus miryae,6,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Myripristis murdjan,4,25,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Cephalopholis miniata,1,32,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Cephalopholis miniata,1,22,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Cheilodipterus lachneri,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Cheilodipterus lachneri,1,5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Cheilodipterus lachneri,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Cheilodipterus novemstriatus,35,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Cheilodipterus novemstriatus,70,2.5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Larabicus quadrilineatus,1,3,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Larabicus quadrilineatus,1,5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Paracheilinus octotaenia,1,3,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Apogon cyanosoma,70,2.5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Ecsenius frontalis,4,3,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Ecsenius frontalis,3,2.5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Eviota sebreei,5,2,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Eviota sebreei,3,1.5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Pterois miles,3,28,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Pterois miles,1,16,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Canthigaster margaritata,1,8,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Chromis flavaxilla,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Acanthurus nigrofuscus,1,3.5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Ecsenius gravieri,2,3,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Ecsenius gravieri,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Neopomacentrus miryae,10,7,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Neopomacentrus miryae,3,3.5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Synodus variegatus,1,18,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Trimma barralli,1,2,1,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Trimma avidori,1,2,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Trimma avidori,1,2.5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Trimma avidori,1,1.5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Dascyllus trimaculatus,1,10,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Dascyllus trimaculatus,3,13,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Meiacanthus nigrolineatus,1,3,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Gnatholepis anjerensis,10,3,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Pleurosicya micheli,2,2,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Eviota guttata,1,2,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Eviota prasites,1,1.5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Chlorurus gibbus,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Amblygobius albimaculatus,1,5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,first,Caesio varilineata,2,4.5,1,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Parupeneus forsskali,1,17,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Parupeneus forsskali,1,16,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Mulloidichthys flavolineatus,1,18,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Lethrinus borbonicus,2,18,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Ecsenius gravieri,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Parupeneus macronema,1,16,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Thalassoma rueppellii,1,18,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Chlorurus gibbus,1,50,1,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Saurida gracilis,1,20,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Saurida gracilis,2,23,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Scarus fuscopurpureus,1,30,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Ctenochaetus striatus,2,18,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Ctenochaetus striatus,1,21,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Zebrasoma xanthurum,1,18,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Bodianus diana,1,22,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pterois miles,1,27,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pterois miles,1,28,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pterois miles,1,35,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pterois miles,1,34,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pterois miles,1,37,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pterois miles,4,36,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Cephalopholis miniata,1,26,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Cephalopholis miniata,1,24,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Cephalopholis hemistiktos,1,20,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pomacentrus trichrourus,2,10,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pomacentrus trichrourus,1,9,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pomacentrus trichrourus,2,5,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pomacentrus trichrourus,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Myripristis murdjan,5,22,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Aethaloperca rogaa,1,42,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Dascyllus trimaculatus,1,12,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Sargocentron diadema,6,15,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Sargocentron diadema,9,14,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Sargocentron diadema,10,15,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pseudanthias squamipinnis,2,10,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pseudanthias squamipinnis,4,7,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pseudanthias squamipinnis,2,11,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pseudanthias squamipinnis,8,11,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pseudanthias squamipinnis,5,10,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pseudanthias squamipinnis,20,8,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Ecsenius frontalis,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Larabicus quadrilineatus,1,4,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Larabicus quadrilineatus,1,2,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Synodus variegatus,1,15,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pterois miles,1,39,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pterois miles,1,38,0,,
Israel,EcoCamp,EcoCamp October 2020,,2020-10-15 00:00:00,2,Mai Lazarus,Shira Salingre,Mai Lazarus and Shira Salingre - 2,Mai Lazarus,Shira Salingre,2,10:16,10:50,,second,Pterois miles,1,37,0,,
